date_ref,ana_code,mean_precipitation
2000-07-18,PSATPIME,0.9987935656836453
2000-07-19,PSATCNV,0.0
2000-07-19,PSATFUR,0.005813953488372094
2000-07-19,PSATFZA,0.0
2000-07-19,PSATIMBR,0.0
2000-07-19,PSATITP,0.0
2000-07-19,PSATJIRA,0.32476415094339617
2000-07-19,PSATLAJ,0.13294010889292196
2000-07-19,PSATPIME,3.991152815013405
2000-07-20,PSATCNV,0.0
2000-07-20,PSATFUR,0.002180232558139535
2000-07-20,PSATFZA,0.0
2000-07-20,PSATIMBR,0.0
2000-07-20,PSATITP,0.0022883295194507996
2000-07-20,PSATJIRA,0.23926886792452845
2000-07-20,PSATLAJ,0.7914019963702359
2000-07-20,PSATPIME,6.016420911528149
2000-07-21,PSATCNV,0.0
2000-07-21,PSATFUR,1.1090116279069766
2000-07-21,PSATFZA,0.07870370370370369
2000-07-21,PSATIMBR,0.0
2000-07-21,PSATITP,0.7036613272311214
2000-07-21,PSATJIRA,0.1555424528301886
2000-07-21,PSATLAJ,0.0
2000-07-21,PSATPIME,0.21139410187667562
2000-07-22,PSATCNV,4.77906976744186
2000-07-22,PSATFUR,0.0
2000-07-22,PSATFZA,3.717592592592592
2000-07-22,PSATIMBR,0.19923857868020303
2000-07-22,PSATITP,10.800343249427918
2000-07-22,PSATJIRA,0.11273584905660382
2000-07-22,PSATLAJ,0.0
2000-07-22,PSATPIME,1.6733243967828424
2000-07-23,PSATCNV,25.959302325581394
2000-07-23,PSATFUR,4.505087209302326
2000-07-23,PSATFZA,30.900462962962962
2000-07-23,PSATIMBR,2.1814720812182737
2000-07-23,PSATITP,14.806350114416478
2000-07-23,PSATJIRA,3.0728183962264146
2000-07-23,PSATLAJ,0.0
2000-07-23,PSATPIME,2.3910857908847176
2000-07-24,PSATCNV,0.05232558139534885
2000-07-24,PSATFUR,4.064680232558141
2000-07-24,PSATFZA,0.20601851851851855
2000-07-24,PSATIMBR,8.697969543147208
2000-07-24,PSATITP,0.21967963386727696
2000-07-24,PSATJIRA,4.459316037735848
2000-07-24,PSATLAJ,0.0003402903811252269
2000-07-24,PSATPIME,5.711260053619304
2000-07-25,PSATCNV,0.024224806201550386
2000-07-25,PSATFUR,0.2761627906976744
2000-07-25,PSATFZA,3.3263888888888884
2000-07-25,PSATIMBR,0.012690355329949237
2000-07-25,PSATITP,0.08895881006864992
2000-07-25,PSATJIRA,0.9373231132075471
